ANO;NIVEL;COD_CURSO;NOME_CURSO;CIDADE;PAIS;NOME_PAIS;TOTAL
1998;M;2;Estatística;Pau dos Ferros;BR;Brasil;1
1998;M;2;Estatística;Poços de Caldas;BR;Brasil;1
1998;M;2;Estatística;Presidente Prudente;BR;Brasil;1
1998;M;2;Estatística;Rio de Janeiro;BR;Brasil;2
1998;M;2;Estatística;Rolândia;BR;Brasil;1
1998;M;2;Estatística;Salvador;BR;Brasil;2
1998;M;2;Estatística;Santiago de Cuba;CU;Cuba;2
1998;M;2;Estatística;Santo André;BR;Brasil;1
1998;M;2;Estatística;São Carlos;BR;Brasil;1
1998;M;2;Estatística;São Paulo;BR;Brasil;5
1998;M;2;Estatística;Sorocaba;BR;Brasil;1
1998;M;3;Ciência da Computação;Açu;BR;Brasil;1
1998;M;3;Ciência da Computação;Americana;BR;Brasil;1
1998;M;3;Ciência da Computação;Apurimac;PE;Peru;1
1998;M;3;Ciência da Computação;Avaré;BR;Brasil;1
1998;M;3;Ciência da Computação;Barretos;BR;Brasil;1
1998;M;3;Ciência da Computação;Bauru;BR;Brasil;1
1998;M;3;Ciência da Computação;Belém;BR;Brasil;3
1998;M;3;Ciência da Computação;Belo Horizonte;BR;Brasil;3
1998;M;3;Ciência da Computação;Brasília;BR;Brasil;2
1998;M;3;Ciência da Computação;Cabo de Santo Agostinho;BR;Brasil;1
1998;M;3;Ciência da Computação;Campina da Lagoa;BR;Brasil;1
1998;M;3;Ciência da Computação;Campinas;BR;Brasil;2
1998;M;3;Ciência da Computação;Campo Grande;BR;Brasil;2
1998;M;3;Ciência da Computação;Canavieiras;BR;Brasil;1
1998;M;3;Ciência da Computação;Carangola;BR;Brasil;1
1998;M;3;Ciência da Computação;Caratinga;BR;Brasil;1
1998;M;3;Ciência da Computação;Cataguases;BR;Brasil;2
1998;M;3;Ciência da Computação;Catalão;BR;Brasil;1
1998;M;3;Ciência da Computação;Catanduva;BR;Brasil;1
1998;M;3;Ciência da Computação;Colatina;BR;Brasil;1
1998;M;3;Ciência da Computação;Conceição de Macabu;BR;Brasil;1
1998;M;3;Ciência da Computação;Cornélio Procópio;BR;Brasil;1
1998;M;3;Ciência da Computação;Corumbá;BR;Brasil;1
1998;M;3;Ciência da Computação;Córdoba;AR;Argentina;1
1998;M;3;Ciência da Computação;Curitiba;BR;Brasil;2
1998;M;3;Ciência da Computação;Divinópolis;BR;Brasil;1
1998;M;3;Ciência da Computação;Farroupilha;BR;Brasil;1
1998;M;3;Ciência da Computação;Floriano;BR;Brasil;1
1998;M;3;Ciência da Computação;Florianópolis;BR;Brasil;1
1998;M;3;Ciência da Computação;Flórida Paulista;BR;Brasil;1
1998;M;3;Ciência da Computação;Formosa do Oeste;BR;Brasil;1
1998;M;3;Ciência da Computação;Fortaleza;BR;Brasil;4
1998;M;3;Ciência da Computação;Goiânia;BR;Brasil;3
1998;M;3;Ciência da Computação;Governador Valadares;BR;Brasil;1
1998;M;3;Ciência da Computação;Guaranésia;BR;Brasil;1
1998;M;3;Ciência da Computação;Ilhéus;BR;Brasil;1
1998;M;3;Ciência da Computação;Ipanema;BR;Brasil;1
1998;M;3;Ciência da Computação;Ipatinga;BR;Brasil;2
1998;M;3;Ciência da Computação;Itaberaí;BR;Brasil;1
1998;M;3;Ciência da Computação;Itajaí;BR;Brasil;1
1998;M;3;Ciência da Computação;Jacarezinho;BR;Brasil;1
1998;M;3;Ciência da Computação;João Pessoa;BR;Brasil;1
1998;M;3;Ciência da Computação;Juiz de Fora;BR;Brasil;3
1998;M;3;Ciência da Computação;Jundiaí;BR;Brasil;1
1998;M;3;Ciência da Computação;Lages;BR;Brasil;1
1998;M;3;Ciência da Computação;Linhares;BR;Brasil;1
1998;M;3;Ciência da Computação;Londrina;BR;Brasil;2
1998;M;3;Ciência da Computação;Maceió;BR;Brasil;2
1998;M;3;Ciência da Computação;Manaus;BR;Brasil;2
1998;M;3;Ciência da Computação;Mandaguari;BR;Brasil;1
1998;M;3;Ciência da Computação;Manhuaçu;BR;Brasil;1
1998;M;3;Ciência da Computação;Marialva;BR;Brasil;1
1998;M;3;Ciência da Computação;Maringá;BR;Brasil;1
1998;M;3;Ciência da Computação;Mauá;BR;Brasil;1
1998;M;3;Ciência da Computação;Montes Claros;BR;Brasil;1
1998;M;3;Ciência da Computação;Muriaé;BR;Brasil;1
1998;M;3;Ciência da Computação;Nilópolis;BR;Brasil;1
1998;M;3;Ciência da Computação;Niterói;BR;Brasil;1
1998;M;3;Ciência da Computação;Ouro Preto;BR;Brasil;1
1998;M;3;Ciência da Computação;Paranavaí;BR;Brasil;1
1998;M;3;Ciência da Computação;Passa Quatro;BR;Brasil;2
1998;M;3;Ciência da Computação;Paulo Afonso;BR;Brasil;1
1998;M;3;Ciência da Computação;Pelotas;BR;Brasil;1
1998;M;3;Ciência da Computação;Pérola;BR;Brasil;1
1998;M;3;Ciência da Computação;Ponta Grossa;BR;Brasil;2
1998;M;3;Ciência da Computação;Pontalina;BR;Brasil;1
1998;M;3;Ciência da Computação;Porto Alegre;BR;Brasil;1
1998;M;3;Ciência da Computação;Presidente Prudente;BR;Brasil;2
1998;M;3;Ciência da Computação;Presidente Venceslau;BR;Brasil;1
1998;M;3;Ciência da Computação;Rio de Janeiro;BR;Brasil;5
1998;M;3;Ciência da Computação;Rio do Sul;BR;Brasil;1
1998;M;3;Ciência da Computação;Salvador;BR;Brasil;1
1998;M;3;Ciência da Computação;Santa Fé;AR;Argentina;1
1998;M;3;Ciência da Computação;Santa Izabel do Oeste;BR;Brasil;1
1998;M;3;Ciência da Computação;Santo André;BR;Brasil;1
1998;M;3;Ciência da Computação;São Gonçalo;BR;Brasil;2
1998;M;3;Ciência da Computação;São João do Polesine;BR;Brasil;1
1998;M;3;Ciência da Computação;São José do Rio Preto;BR;Brasil;1
1998;M;3;Ciência da Computação;São José dos Campos;BR;Brasil;1
1998;M;3;Ciência da Computação;São Luís;BR;Brasil;1
1998;M;3;Ciência da Computação;São Mateus;BR;Brasil;1
1998;M;3;Ciência da Computação;São Paulo;BR;Brasil;2
1998;M;3;Ciência da Computação;Tambaú;BR;Brasil;1
1998;M;3;Ciência da Computação;Tarauacá;BR;Brasil;1
1998;M;3;Ciência da Computação;Tatuí;BR;Brasil;1
1998;M;3;Ciência da Computação;Taubaté;BR;Brasil;1
1998;M;3;Ciência da Computação;Três Lagoas;BR;Brasil;1
1998;M;3;Ciência da Computação;Três Marias;BR;Brasil;1
1998;M;3;Ciência da Computação;Ubá;BR;Brasil;1
1998;M;3;Ciência da Computação;Uberlândia;BR;Brasil;2
1998;M;3;Ciência da Computação;Umuarama;BR;Brasil;2
1998;M;3;Ciência da Computação;Viedma;AR;Argentina;1
1998;M;3;Ciência da Computação;Vitória;BR;Brasil;2
1998;M;4;Física;Abatiá;BR;Brasil;1
1998;M;4;Física;Americana;BR;Brasil;2
1998;M;4;Física;Anápolis;BR;Brasil;1
1998;M;4;Física;Araras;BR;Brasil;1
1998;M;4;Física;Arequipa;PE;Peru;1
1998;M;4;Física;Belo Horizonte;BR;Brasil;1
1998;M;4;Física;Campinas;BR;Brasil;9
1998;M;4;Física;Campos dos Goytacazes;BR;Brasil;1
1998;M;4;Física;Cruz Alta;BR;Brasil;1
1998;M;4;Física;Curitiba;BR;Brasil;5
1998;M;4;Física;Diadema;BR;Brasil;1
1998;M;4;Física;Feira de Santana;BR;Brasil;1
1998;M;4;Física;Fortaleza;BR;Brasil;1
1998;M;4;Física;Goiânia;BR;Brasil;2
1998;M;4;Física;Guaraçaí;BR;Brasil;1
1998;M;4;Física;Guaratinguetá;BR;Brasil;1
1998;M;4;Física;Holguín;CU;Cuba;1
1998;M;4;Física;Ibitinga;BR;Brasil;1
1998;M;4;Física;Iguaraçu;BR;Brasil;1
1998;M;4;Física;Ilhéus;BR;Brasil;1
1998;M;4;Física;Iracemápolis;BR;Brasil;1
1998;M;4;Física;Itatiba;BR;Brasil;1
1998;M;4;Física;Jaú;BR;Brasil;1
1998;M;4;Física;João Pessoa;BR;Brasil;1
1998;M;4;Física;Jundiaí;BR;Brasil;1
1998;M;4;Física;La Paz;BO;Bolívia;1
1998;M;4;Física;Lima;CL;Chile;1
1998;M;4;Física;Lima;PE;Peru;1
1998;M;4;Física;Lins;BR;Brasil;1
1998;M;4;Física;Macapá;BR;Brasil;1
1998;M;4;Física;Marília;BR;Brasil;1
1998;M;4;Física;Moscou;RA;Rússia;1
1998;M;4;Física;Paris;FR;França;1
1998;M;4;Física;Patos de Minas;BR;Brasil;1
1998;M;4;Física;Poços de Caldas;BR;Brasil;1
1998;M;4;Física;Recife;BR;Brasil;1
1998;M;4;Física;Ribeirão Preto;BR;Brasil;2
1998;M;4;Física;Rio das Pedras;BR;Brasil;1
1998;M;4;Física;Rio de Janeiro;BR;Brasil;3
1998;M;4;Física;Rio Grande;BR;Brasil;1
1998;M;4;Física;Salto;BR;Brasil;1
1998;M;4;Física;Salvador;BR;Brasil;1
1998;M;4;Física;Santos;BR;Brasil;1
1998;M;4;Física;São Paulo;BR;Brasil;5
1998;M;4;Física;Sófia;BG;Bulgária;1
1998;M;4;Física;Tunja;CO;Colômbia;1
1998;M;4;Física;Vassouras;BR;Brasil;1
1998;M;5;Química;Americana;BR;Brasil;1
1998;M;5;Química;Apucarana;BR;Brasil;1
1998;M;5;Química;Aracaju;BR;Brasil;1
1998;M;5;Química;Arapongas;BR;Brasil;1
1998;M;5;Química;Arealva;BR;Brasil;1
1998;M;5;Química;Ayacucho;PE;Peru;1
1998;M;5;Química;Barretos;BR;Brasil;2
1998;M;5;Química;Bauru;BR;Brasil;1
1998;M;5;Química;Bragança Paulista;BR;Brasil;2
1998;M;5;Química;Brasília;BR;Brasil;2
1998;M;5;Química;Campinas;BR;Brasil;24
1998;M;5;Química;Campo Mourão;BR;Brasil;1
1998;M;5;Química;Caravelas;BR;Brasil;1
1998;M;5;Química;Catanduva;BR;Brasil;1
1998;M;5;Química;Colatina;BR;Brasil;1
1998;M;5;Química;Cosmópolis;BR;Brasil;1
1998;M;5;Química;Curitiba;BR;Brasil;1
1998;M;5;Química;Divinópolis;BR;Brasil;1
1998;M;5;Química;Espírito Santo do Pinhal;BR;Brasil;1
1998;M;5;Química;Fernandópolis;BR;Brasil;1
1998;M;5;Química;Flórida Paulista;BR;Brasil;1
1998;M;5;Química;Fortaleza;BR;Brasil;1
1998;M;5;Química;Foz do Iguaçu;BR;Brasil;1
1998;M;5;Química;Frutal;BR;Brasil;1
1998;M;5;Química;Gavião Peixoto;BR;Brasil;1
1998;M;5;Química;Goiânia;BR;Brasil;1
1998;M;5;Química;Guaíra;BR;Brasil;1
1998;M;5;Química;Guaratinguetá;BR;Brasil;1
1998;M;5;Química;Iguatu;BR;Brasil;1
1998;M;5;Química;Indaiatuba;BR;Brasil;2
1998;M;5;Química;Itapajé;BR;Brasil;1
1998;M;5;Química;Itapira;BR;Brasil;2
1998;M;5;Química;Ituiutaba;BR;Brasil;2
1998;M;5;Química;Ituverava;BR;Brasil;1
1998;M;5;Química;Ivatuba;BR;Brasil;1
1998;M;5;Química;Jacareí;BR;Brasil;1
1998;M;5;Química;Jequié;BR;Brasil;1
1998;M;5;Química;Lima;PE;Peru;3
1998;M;5;Química;Limeira;BR;Brasil;1
1998;M;5;Química;Lins;BR;Brasil;1
1998;M;5;Química;Londrina;BR;Brasil;1
1998;M;5;Química;Macaé;BR;Brasil;1
1998;M;5;Química;Maringá;BR;Brasil;1
1998;M;5;Química;Mendonça;BR;Brasil;1
1998;M;5;Química;Monte Mor;BR;Brasil;1
1998;M;5;Química;Nova Odessa;BR;Brasil;1
1998;M;5;Química;Novo Hamburgo;BR;Brasil;1
1998;M;5;Química;Novo Sarandi;BR;Brasil;1
1998;M;5;Química;Osasco;BR;Brasil;2
1998;M;5;Química;Ouro Fino;BR;Brasil;1
1998;M;5;Química;Piracicaba;BR;Brasil;1
1998;M;5;Química;Pirassununga;BR;Brasil;1
1998;M;5;Química;Piumhi;BR;Brasil;1
1998;M;5;Química;Rafard;BR;Brasil;1
1998;M;5;Química;Recife;BR;Brasil;1
1998;M;5;Química;Ribeirão Preto;BR;Brasil;1
1998;M;5;Química;Rio Claro;BR;Brasil;1
1998;M;5;Química;Rio de Janeiro;BR;Brasil;6
1998;M;5;Química;Salvador;BR;Brasil;1
1998;M;5;Química;Santa Fé do Sul;BR;Brasil;1
1998;M;5;Química;Santo André;BR;Brasil;2
1998;M;5;Química;Santos;BR;Brasil;3
1998;M;5;Química;São Bernardo do Campo;BR;Brasil;1
1998;M;5;Química;São João da Boa Vista;BR;Brasil;1
1998;M;5;Química;São José do Rio Pardo;BR;Brasil;1
1998;M;5;Química;São José dos Campos;BR;Brasil;1
1998;M;5;Química;São Paulo;BR;Brasil;27
1998;M;5;Química;Tokyo;JP;Japão;1
1998;M;5;Química;Turmalina;BR;Brasil;1
1998;M;5;Química;Uberlândia;BR;Brasil;1
1998;M;5;Química;Varginha;BR;Brasil;1
1998;M;5;Química;Vitória;BR;Brasil;1
1998;M;6;Ciências Biológicas;Amparo;BR;Brasil;1
1998;M;6;Ciências Biológicas;Araraquara;BR;Brasil;1
1998;M;6;Ciências Biológicas;Assis;BR;Brasil;1
1998;M;6;Ciências Biológicas;Bauru;BR;Brasil;1
1998;M;6;Ciências Biológicas;Belo Horizonte;BR;Brasil;6
1998;M;6;Ciências Biológicas;Brasília;BR;Brasil;2
1998;M;6;Ciências Biológicas;Buenos Aires;AR;Argentina;1
1998;M;6;Ciências Biológicas;Campinas;BR;Brasil;6
1998;M;6;Ciências Biológicas;Caririaçu;BR;Brasil;1
1998;M;6;Ciências Biológicas;Casa Branca;BR;Brasil;1
1998;M;6;Ciências Biológicas;Castilho;BR;Brasil;1
1998;M;6;Ciências Biológicas;Curitiba;BR;Brasil;3
1998;M;6;Ciências Biológicas;Divinópolis;BR;Brasil;1
1998;M;6;Ciências Biológicas;Duartina;BR;Brasil;1
1998;M;6;Ciências Biológicas;Frutal;BR;Brasil;1
1998;M;6;Ciências Biológicas;Goiânia;BR;Brasil;2
1998;M;6;Ciências Biológicas;Guaratinguetá;BR;Brasil;1
1998;M;6;Ciências Biológicas;Iacri;BR;Brasil;1
1998;M;6;Ciências Biológicas;Ilha Solteira;BR;Brasil;1
1998;M;6;Ciências Biológicas;Indaiatuba;BR;Brasil;2
1998;M;6;Ciências Biológicas;Itamonte;BR;Brasil;1
1998;M;6;Ciências Biológicas;Itapetininga;BR;Brasil;2
1998;M;6;Ciências Biológicas;Ituiutaba;BR;Brasil;1
1998;M;6;Ciências Biológicas;Jundiaí;BR;Brasil;1
1998;M;6;Ciências Biológicas;La Habana;CU;Cuba;2
1998;M;6;Ciências Biológicas;Londrina;BR;Brasil;2
1998;M;6;Ciências Biológicas;Luanda;PT;Portugal;1
1998;M;6;Ciências Biológicas;Mirandópolis;BR;Brasil;1
1998;M;6;Ciências Biológicas;Mogi Mirim;BR;Brasil;1
1998;M;6;Ciências Biológicas;Monte Alegre de Minas;BR;Brasil;1
1998;M;6;Ciências Biológicas;Morrinhos;BR;Brasil;1
1998;M;6;Ciências Biológicas;Muzambinho;BR;Brasil;1
1998;M;6;Ciências Biológicas;Nova Aurora;BR;Brasil;1
1998;M;6;Ciências Biológicas;Odense;DK;Dinamarca;1
1998;M;6;Ciências Biológicas;Ourinhos;BR;Brasil;1
1998;M;6;Ciências Biológicas;Passo Fundo;BR;Brasil;1
1998;M;6;Ciências Biológicas;Passos;BR;Brasil;1
1998;M;6;Ciências Biológicas;Pato Branco;BR;Brasil;1
1998;M;6;Ciências Biológicas;Patos;BR;Brasil;1
1998;M;6;Ciências Biológicas;Piracicaba;BR;Brasil;3
1998;M;6;Ciências Biológicas;Poços de Caldas;BR;Brasil;1
1998;M;6;Ciências Biológicas;Pompéia;BR;Brasil;1
1998;M;6;Ciências Biológicas;Ponta Grossa;BR;Brasil;2
1998;M;6;Ciências Biológicas;Porto Alegre;BR;Brasil;2
1998;M;6;Ciências Biológicas;Ribeirão Preto;BR;Brasil;1
1998;M;6;Ciências Biológicas;Rio de Janeiro;BR;Brasil;4
1998;M;6;Ciências Biológicas;Salesópolis;BR;Brasil;1
1998;M;6;Ciências Biológicas;Santa Bárbara D'Oeste;BR;Brasil;1
1998;M;6;Ciências Biológicas;Santo André;BR;Brasil;1
1998;M;6;Ciências Biológicas;Santo Antônio do Zaire;AO;Angola;1
1998;M;6;Ciências Biológicas;Santo Ângelo;BR;Brasil;1
1998;M;6;Ciências Biológicas;Santos;BR;Brasil;1
1998;M;6;Ciências Biológicas;São Caetano do Sul;BR;Brasil;1
1998;M;6;Ciências Biológicas;São Carlos;BR;Brasil;2
1998;M;6;Ciências Biológicas;São Paulo;BR;Brasil;14
1998;M;6;Ciências Biológicas;Suzano;BR;Brasil;1
1998;M;6;Ciências Biológicas;Tucson-Arizona;US;Estados Unidos da América;1
1998;M;6;Ciências Biológicas;Umuarama;BR;Brasil;1
1998;M;6;Ciências Biológicas;Vargem Grande do Sul;BR;Brasil;1
1998;M;6;Ciências Biológicas;Volta Redonda;BR;Brasil;1
1998;M;7;Teoria e História Literária;Aracaju;BR;Brasil;1
1998;M;7;Teoria e História Literária;Araçatuba;BR;Brasil;1
1998;M;7;Teoria e História Literária;Águas de Lindóia;BR;Brasil;1
1998;M;7;Teoria e História Literária;Belém;BR;Brasil;1
1998;M;7;Teoria e História Literária;Campinas;BR;Brasil;7
1998;M;7;Teoria e História Literária;Curitiba;BR;Brasil;1
1998;M;7;Teoria e História Literária;Dois Córregos;BR;Brasil;1
1998;M;7;Teoria e História Literária;Franca;BR;Brasil;1
1998;M;7;Teoria e História Literária;Garça;BR;Brasil;1
1998;M;7;Teoria e História Literária;Guarabira;BR;Brasil;1
1998;M;7;Teoria e História Literária;Guararapes;BR;Brasil;1
1998;M;7;Teoria e História Literária;Ida Iolanda;BR;Brasil;1
1998;M;7;Teoria e História Literária;Ipatinga;BR;Brasil;1
1998;M;7;Teoria e História Literária;Itápolis;BR;Brasil;1
1998;M;7;Teoria e História Literária;Itumbiara;BR;Brasil;1
1998;M;7;Teoria e História Literária;Jaguapitã;BR;Brasil;1
1998;M;7;Teoria e História Literária;João Monlevade;BR;Brasil;1
1998;M;7;Teoria e História Literária;Jundiaí;BR;Brasil;2
1998;M;7;Teoria e História Literária;Limeira;BR;Brasil;1
1998;M;7;Teoria e História Literária;Londrina;BR;Brasil;1
1998;M;7;Teoria e História Literária;Mariana;BR;Brasil;1
1998;M;7;Teoria e História Literária;Marília;BR;Brasil;1
1998;M;7;Teoria e História Literária;Maruim;BR;Brasil;1
1998;M;7;Teoria e História Literária;Mogi Mirim;BR;Brasil;1
1998;M;7;Teoria e História Literária;Niterói;BR;Brasil;1
1998;M;7;Teoria e História Literária;Osaka;JP;Japão;1
1998;M;7;Teoria e História Literária;Ourinhos;BR;Brasil;1
1998;M;7;Teoria e História Literária;Petrolina;BR;Brasil;1
1998;M;7;Teoria e História Literária;Piracicaba;BR;Brasil;1
1998;M;7;Teoria e História Literária;Porto Alegre;BR;Brasil;1
1998;M;7;Teoria e História Literária;Recife;BR;Brasil;1
1998;M;7;Teoria e História Literária;Ribeirão Preto;BR;Brasil;1
1998;M;7;Teoria e História Literária;Richmond;AU;Austrália;1
1998;M;7;Teoria e História Literária;Rinópolis;BR;Brasil;1
1998;M;7;Teoria e História Literária;Rio Branco;BR;Brasil;1
1998;M;7;Teoria e História Literária;Rio Claro;BR;Brasil;1
1998;M;7;Teoria e História Literária;Rio de Janeiro;BR;Brasil;5
1998;M;7;Teoria e História Literária;São José do Belmonte;BR;Brasil;1
1998;M;7;Teoria e História Literária;São Paulo;BR;Brasil;10
1998;M;7;Teoria e História Literária;Serra Negra;BR;Brasil;1
1998;M;7;Teoria e História Literária;Tietê;BR;Brasil;1
1998;M;7;Teoria e História Literária;Uberlândia;BR;Brasil;1
1998;M;7;Teoria e História Literária;Valença;BR;Brasil;1
1998;M;7;Teoria e História Literária;Vera Cruz;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Amparo;BR;Brasil;2
1998;M;8;Engenharia Agrícola;Aquidauana;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Assis;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Barra;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Barretos;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Brasília;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Caçapava;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Campinas;BR;Brasil;10
1998;M;8;Engenharia Agrícola;Capivari;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Castilho;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Catanduva;BR;Brasil;2
1998;M;8;Engenharia Agrícola;Chêne-Bougeries;CH;Suiça;1
1998;M;8;Engenharia Agrícola;Curitiba;BR;Brasil;2
1998;M;8;Engenharia Agrícola;Espírito Santo do Pinhal;BR;Brasil;3
1998;M;8;Engenharia Agrícola;Farroupilha;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Guariba;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Ibaté;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Imbituba;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Indaiatuba;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Itajaí;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Itapetininga;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Itu;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Ituiutaba;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Jacutinga;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Jundiaí;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Ladário;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Lavras;BR;Brasil;3
1998;M;8;Engenharia Agrícola;Lorena;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Lucélia;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Machado;BR;Brasil;2
1998;M;8;Engenharia Agrícola;Mococa;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Mogi Guaçu;BR;Brasil;2
1998;M;8;Engenharia Agrícola;Morro Agudo;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Muzambinho;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Nova Aurora;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Paicol-Huila;CO;Colômbia;1
1998;M;8;Engenharia Agrícola;Pederneiras;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Pinheiro;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Piracicaba;BR;Brasil;4
1998;M;8;Engenharia Agrícola;Piraí;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Rio Claro;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Rio de Janeiro;BR;Brasil;2
1998;M;8;Engenharia Agrícola;Santiago de Cuba;CU;Cuba;2
1998;M;8;Engenharia Agrícola;Santo André;BR;Brasil;2
1998;M;8;Engenharia Agrícola;Santos;BR;Brasil;1
1998;M;8;Engenharia Agrícola;São Caetano do Sul;BR;Brasil;1
1998;M;8;Engenharia Agrícola;São Carlos;BR;Brasil;2
1998;M;8;Engenharia Agrícola;São Paulo;BR;Brasil;14
1998;M;8;Engenharia Agrícola;Sorocaba;BR;Brasil;3
1998;M;8;Engenharia Agrícola;Suzano;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Taubaté;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Valença do Piauí;BR;Brasil;1
1998;M;8;Engenharia Agrícola;Valinhos;BR;Brasil;1
1998;M;9;Engenharia Química;Alegrete;BR;Brasil;1
1998;M;9;Engenharia Química;Americana;BR;Brasil;1
1998;M;9;Engenharia Química;Antabamba;PE;Peru;1
1998;M;9;Engenharia Química;Araçatuba;BR;Brasil;1
1998;M;9;Engenharia Química;Araguari;BR;Brasil;1
1998;M;9;Engenharia Química;Arapiraca;BR;Brasil;1
1998;M;9;Engenharia Química;Araras;BR;Brasil;2
1998;M;9;Engenharia Química;Assis;BR;Brasil;1
1998;M;9;Engenharia Química;Avaré;BR;Brasil;2
1998;M;9;Engenharia Química;Barra Mansa;BR;Brasil;2
1998;M;9;Engenharia Química;Bauru;BR;Brasil;1
1998;M;9;Engenharia Química;Belém;BR;Brasil;5
1998;M;9;Engenharia Química;Belo Horizonte;BR;Brasil;2
1998;M;9;Engenharia Química;Blumenau;BR;Brasil;1
1998;M;9;Engenharia Química;Botucatu;BR;Brasil;1
1998;M;9;Engenharia Química;Campina Grande;BR;Brasil;1
1998;M;9;Engenharia Química;Campinas;BR;Brasil;15
1998;M;9;Engenharia Química;Campo Grande;BR;Brasil;1
1998;M;9;Engenharia Química;Campo Maior;BR;Brasil;1
1998;M;9;Engenharia Química;Catanduva;BR;Brasil;1
1998;M;9;Engenharia Química;Ceará-Mirim;BR;Brasil;1
1998;M;9;Engenharia Química;Chuquicamata;CL;Chile;1
1998;M;9;Engenharia Química;Cochabamba;BO;Bolívia;2
1998;M;9;Engenharia Química;Concepcion;CL;Chile;1
1998;M;9;Engenharia Química;Curitiba;BR;Brasil;2
1998;M;9;Engenharia Química;Cusco;PE;Peru;2
1998;M;9;Engenharia Química;Delfim Moreira;BR;Brasil;1
1998;M;9;Engenharia Química;Erechim;BR;Brasil;1
1998;M;9;Engenharia Química;Esperanza;CU;Cuba;1
1998;M;9;Engenharia Química;Espírito Santo do Pinhal;BR;Brasil;1
1998;M;9;Engenharia Química;Floriano;BR;Brasil;1
1998;M;9;Engenharia Química;Flórida Paulista;BR;Brasil;1
1998;M;9;Engenharia Química;Goioerê;BR;Brasil;1
1998;M;9;Engenharia Química;Guaíra;BR;Brasil;2
1998;M;9;Engenharia Química;Guaratinguetá;BR;Brasil;3
1998;M;9;Engenharia Química;Ilhéus;BR;Brasil;1
1998;M;9;Engenharia Química;Indaiatuba;BR;Brasil;1
1998;M;9;Engenharia Química;Irati;BR;Brasil;1
1998;M;9;Engenharia Química;Itagimirim;BR;Brasil;1
1998;M;9;Engenharia Química;Itu;BR;Brasil;2
1998;M;9;Engenharia Química;Ituiutaba;BR;Brasil;2
1998;M;9;Engenharia Química;Itumbiara;BR;Brasil;1
1998;M;9;Engenharia Química;Jales;BR;Brasil;1
1998;M;9;Engenharia Química;Janaúba;BR;Brasil;1
1998;M;9;Engenharia Química;Jaú;BR;Brasil;2
1998;M;9;Engenharia Química;João Pinheiro;BR;Brasil;1
1998;M;9;Engenharia Química;Jundiaí;BR;Brasil;2
1998;M;9;Engenharia Química;Junqueirópolis;BR;Brasil;1
1998;M;9;Engenharia Química;Lages;BR;Brasil;1
1998;M;9;Engenharia Química;Lavras;BR;Brasil;1
1998;M;9;Engenharia Química;Lima;PE;Peru;1
1998;M;9;Engenharia Química;Limeira;BR;Brasil;3
1998;M;9;Engenharia Química;Loanda;BR;Brasil;1
1998;M;9;Engenharia Química;Londrina;BR;Brasil;1
1998;M;9;Engenharia Química;Lorena;BR;Brasil;1
1998;M;9;Engenharia Química;Maceió;BR;Brasil;7
1998;M;9;Engenharia Química;Mandaguari;BR;Brasil;1
1998;M;9;Engenharia Química;Maringá;BR;Brasil;7
1998;M;9;Engenharia Química;Marília;BR;Brasil;2
1998;M;9;Engenharia Química;Montevideo;UY;Uruguai;1
1998;M;9;Engenharia Química;Mossoró;BR;Brasil;1
1998;M;9;Engenharia Química;Natal;BR;Brasil;1
1998;M;9;Engenharia Química;Niterói;BR;Brasil;3
1998;M;9;Engenharia Química;Nova Esperança;BR;Brasil;1
1998;M;9;Engenharia Química;Osvaldo Cruz;BR;Brasil;1
1998;M;9;Engenharia Química;Ourinhos;BR;Brasil;1
